customer_id,period,spend,txns,eligible_spend,cashback,segment,region,group,tenure_months,post,treat
5389,pre,3254.33,65.0,635.25,0.0,Digital Native,Northeast,treatment,30,0,1
5389,post,2674.29,66.0,879.68,26.39,Digital Native,Northeast,treatment,30,1,1
5390,pre,669.0600000000001,6.0,135.25,0.0,Affluent Frequent,Southeast,control,64,0,0
5390,post,183.89,3.0,0.0,0.0,Affluent Frequent,Southeast,control,64,1,0
5391,pre,7989.99,73.0,1352.9,0.0,Affluent Frequent,Northeast,treatment,43,0,1
5391,post,9943.84,81.0,2600.69,78.0,Affluent Frequent,Northeast,treatment,43,1,1
5392,pre,473.66,9.0,120.86,0.0,Mainstream,Midwest,control,10,0,0
5392,post,547.45,8.0,40.03,0.0,Mainstream,Midwest,control,10,1,0
5393,pre,630.11,19.0,0.0,0.0,Budget Occasional,Southwest,control,53,0,0
5393,post,662.38,15.0,27.880000000000003,0.0,Budget Occasional,Southwest,control,53,1,0
5394,pre,5420.32,51.0,744.84,0.0,Affluent Frequent,Southeast,treatment,54,0,1
5394,post,5459.15,57.0,750.81,22.52,Affluent Frequent,Southeast,treatment,54,1,1
5395,pre,313.39000000000004,10.0,66.39,0.0,Budget Occasional,Midwest,control,12,0,0
5395,post,479.76,15.0,72.63,0.0,Budget Occasional,Midwest,control,12,1,0
5396,pre,504.87,7.0,177.25,0.0,Mainstream,Midwest,control,42,0,0
5396,post,682.9,8.0,12.94,0.0,Mainstream,Midwest,control,42,1,0
5397,pre,840.0,16.0,152.2,0.0,Mainstream,West,treatment,17,0,1
5397,post,1652.6899999999998,17.0,131.87,3.96,Mainstream,West,treatment,17,1,1
5398,pre,169.55,5.0,39.34,0.0,Budget Occasional,Southeast,control,62,0,0
5398,post,187.16,5.0,20.05,0.0,Budget Occasional,Southeast,control,62,1,0
5399,pre,856.78,30.0,165.32,0.0,Digital Native,Southeast,control,15,0,0
5399,post,853.31,22.0,193.81,0.0,Digital Native,Southeast,control,15,1,0
5400,pre,2382.9900000000002,34.0,185.57,0.0,Mainstream,Northeast,control,117,0,0
5400,post,1190.07,24.0,110.74,0.0,Mainstream,Northeast,control,117,1,0
5401,pre,2091.48,52.0,537.77,0.0,Digital Native,Northeast,control,48,0,0
5401,post,2531.59,55.0,467.02,0.0,Digital Native,Northeast,control,48,1,0
5402,pre,362.88,12.0,76.00999999999999,0.0,Budget Occasional,Southeast,treatment,52,0,1
5402,post,824.3,17.0,0.0,0.0,Budget Occasional,Southeast,treatment,52,1,1
5403,pre,1557.49,25.0,192.67000000000002,0.0,Mainstream,West,control,70,0,0
5403,post,1119.73,14.0,192.25,0.0,Mainstream,West,control,70,1,0
5404,pre,1246.32,32.0,49.08,0.0,Budget Occasional,Southwest,control,35,0,0
5404,post,888.73,24.0,104.51,0.0,Budget Occasional,Southwest,control,35,1,0
5405,pre,934.6899999999999,21.0,78.03999999999999,0.0,Digital Native,Midwest,control,64,0,0
5405,post,630.8199999999999,17.0,167.88,0.0,Digital Native,Midwest,control,64,1,0
5406,pre,2186.42,33.0,257.29,0.0,Mainstream,West,control,79,0,0
5406,post,2561.7,34.0,354.79,0.0,Mainstream,West,control,79,1,0
5407,pre,407.52,11.0,38.15,0.0,Mainstream,Southeast,treatment,29,0,1
5407,post,1029.44,19.0,221.39,6.65,Mainstream,Southeast,treatment,29,1,1
5408,pre,4094.18,52.0,989.59,0.0,Affluent Frequent,Southwest,treatment,34,0,1
5408,post,5670.66,60.0,1112.31,33.39,Affluent Frequent,Southwest,treatment,34,1,1
5409,pre,1296.52,28.0,230.45,0.0,Mainstream,Southeast,control,59,0,0
5409,post,1262.21,23.0,188.67000000000002,0.0,Mainstream,Southeast,control,59,1,0
5410,pre,5086.23,50.0,1111.64,0.0,Affluent Frequent,Midwest,treatment,22,0,1
5410,post,5044.47,57.0,1518.14,45.53,Affluent Frequent,Midwest,treatment,22,1,1
5411,pre,226.42000000000002,9.0,52.46,0.0,Budget Occasional,Midwest,treatment,96,0,1
5411,post,265.25,6.0,43.629999999999995,1.31,Budget Occasional,Midwest,treatment,96,1,1
5412,pre,266.54,6.0,19.53,0.0,Budget Occasional,Midwest,control,74,0,0
5412,post,682.9200000000001,12.0,8.69,0.0,Budget Occasional,Midwest,control,74,1,0
5413,pre,2512.83,45.0,389.53999999999996,0.0,Mainstream,Southeast,treatment,47,0,1
5413,post,1870.05,33.0,278.37,8.35,Mainstream,Southeast,treatment,47,1,1
5414,pre,766.17,9.0,108.52000000000001,0.0,Mainstream,Northeast,treatment,83,0,1
5414,post,199.61,6.0,158.19,4.75,Mainstream,Northeast,treatment,83,1,1
5415,pre,256.93,7.0,17.8,0.0,Dormant Reactivation,Southeast,treatment,100,0,1
5415,post,367.0,8.0,54.9,1.65,Dormant Reactivation,Southeast,treatment,100,1,1
5416,pre,255.12,11.0,72.75,0.0,Budget Occasional,West,control,14,0,0
5416,post,521.15,10.0,17.57,0.0,Budget Occasional,West,control,14,1,0
5417,pre,2376.6,36.0,280.51,0.0,Mainstream,Midwest,control,113,0,0
5417,post,1406.28,24.0,292.12,0.0,Mainstream,Midwest,control,113,1,0
5418,pre,1566.51,42.0,453.44,0.0,Digital Native,Southwest,control,93,0,0
5418,post,2271.57,56.0,712.34,0.0,Digital Native,Southwest,control,93,1,0
5419,pre,1261.83,37.0,330.93,0.0,Digital Native,Southeast,treatment,48,0,1
5419,post,1665.6399999999999,38.0,501.89,15.07,Digital Native,Southeast,treatment,48,1,1
5420,pre,2088.33,19.0,165.88,0.0,Affluent Frequent,Midwest,control,104,0,0
5420,post,1605.94,21.0,389.64,0.0,Affluent Frequent,Midwest,control,104,1,0
5421,pre,4760.49,45.0,475.07,0.0,Affluent Frequent,Midwest,control,62,0,0
5421,post,4535.2,48.0,999.49,0.0,Affluent Frequent,Midwest,control,62,1,0
5422,pre,1610.3899999999999,16.0,346.25,0.0,Affluent Frequent,Midwest,control,105,0,0
5422,post,2247.2799999999997,20.0,597.12,0.0,Affluent Frequent,Midwest,control,105,1,0
5423,pre,424.42,12.0,250.81,0.0,Digital Native,Northeast,treatment,17,0,1
5423,post,627.04,16.0,135.61,4.07,Digital Native,Northeast,treatment,17,1,1
5424,pre,169.23,4.0,29.15,0.0,Dormant Reactivation,Northeast,treatment,45,0,1
5424,post,742.1700000000001,14.0,52.08,1.56,Dormant Reactivation,Northeast,treatment,45,1,1
5425,pre,366.40999999999997,9.0,31.52,0.0,Mainstream,Midwest,treatment,34,0,1
5425,post,452.8,12.0,72.8,2.18,Mainstream,Midwest,treatment,34,1,1
5426,pre,636.22,10.0,35.230000000000004,0.0,Dormant Reactivation,Northeast,treatment,53,0,1
5426,post,340.79,9.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,53,1,1
5427,pre,9234.7,65.0,1548.79,0.0,Affluent Frequent,Northeast,control,104,0,0
5427,post,4863.45,50.0,1549.19,0.0,Affluent Frequent,Northeast,control,104,1,0
5428,pre,1322.94,18.0,127.26,0.0,Mainstream,Northeast,control,37,0,0
5428,post,1539.9099999999999,24.0,165.13,0.0,Mainstream,Northeast,control,37,1,0
5429,pre,471.78999999999996,12.0,25.28,0.0,Budget Occasional,Midwest,treatment,115,0,1
5429,post,548.71,13.0,60.51,1.8199999999999998,Budget Occasional,Midwest,treatment,115,1,1
5430,pre,667.61,11.0,0.0,0.0,Mainstream,Southwest,control,58,0,0
5430,post,727.12,9.0,22.72,0.0,Mainstream,Southwest,control,58,1,0
5431,pre,909.93,15.0,99.03999999999999,0.0,Mainstream,Southeast,treatment,67,0,1
5431,post,717.16,17.0,53.15,1.59,Mainstream,Southeast,treatment,67,1,1
5432,pre,254.92000000000002,8.0,0.0,0.0,Budget Occasional,Southwest,control,6,0,0
5432,post,141.19,5.0,44.16,0.0,Budget Occasional,Southwest,control,6,1,0
5433,pre,420.99,9.0,70.09,0.0,Mainstream,Southwest,treatment,116,0,1
5433,post,827.04,20.0,124.35000000000001,3.7299999999999995,Mainstream,Southwest,treatment,116,1,1
5434,pre,256.14,4.0,0.0,0.0,Dormant Reactivation,Midwest,treatment,62,0,1
5434,post,48.34,2.0,0.0,0.0,Dormant Reactivation,Midwest,treatment,62,1,1
5435,pre,208.83,9.0,73.32,0.0,Budget Occasional,Midwest,control,102,0,0
5435,post,472.46,10.0,80.04,0.0,Budget Occasional,Midwest,control,102,1,0
5436,pre,67.11,2.0,0.0,0.0,Dormant Reactivation,West,treatment,6,0,1
5436,post,254.1,7.0,77.47,2.3200000000000003,Dormant Reactivation,West,treatment,6,1,1
5437,pre,1305.96,10.0,162.89,0.0,Affluent Frequent,Southeast,control,55,0,0
5437,post,1032.98,12.0,166.17,0.0,Affluent Frequent,Southeast,control,55,1,0
5438,pre,126.96,2.0,0.0,0.0,Dormant Reactivation,Southwest,treatment,96,0,1
5438,post,212.64999999999998,5.0,25.56,0.77,Dormant Reactivation,Southwest,treatment,96,1,1
5439,pre,168.25,2.0,15.64,0.0,Dormant Reactivation,West,treatment,23,0,1
5439,post,94.72999999999999,3.0,35.72,1.07,Dormant Reactivation,West,treatment,23,1,1
5440,pre,829.01,19.0,196.79999999999998,0.0,Digital Native,Southeast,control,119,0,0
5440,post,879.7099999999999,21.0,198.25,0.0,Digital Native,Southeast,control,119,1,0
5441,pre,196.28,9.0,61.730000000000004,0.0,Digital Native,Southwest,treatment,63,0,1
5441,post,533.03,12.0,99.66,2.99,Digital Native,Southwest,treatment,63,1,1
5442,pre,4088.32,42.0,616.5,0.0,Affluent Frequent,Southwest,control,107,0,0
5442,post,4435.0599999999995,44.0,551.64,0.0,Affluent Frequent,Southwest,control,107,1,0
5443,pre,1296.35,21.0,138.43,0.0,Mainstream,Midwest,treatment,69,0,1
5443,post,1231.22,24.0,215.84,6.47,Mainstream,Midwest,treatment,69,1,1
5444,pre,3517.67,33.0,603.03,0.0,Affluent Frequent,Midwest,treatment,81,0,1
5444,post,3110.76,38.0,812.76,24.39,Affluent Frequent,Midwest,treatment,81,1,1
5445,pre,429.37,13.0,0.0,0.0,Budget Occasional,Midwest,treatment,97,0,1
5445,post,788.02,21.0,107.64,3.23,Budget Occasional,Midwest,treatment,97,1,1
5446,pre,277.82,4.0,0.0,0.0,Affluent Frequent,Southeast,control,79,0,0
5446,post,905.3,7.0,25.59,0.0,Affluent Frequent,Southeast,control,79,1,0
5447,pre,810.6,13.0,48.59,0.0,Budget Occasional,West,treatment,8,0,1
5447,post,660.12,12.0,30.549999999999997,0.9199999999999999,Budget Occasional,West,treatment,8,1,1
5448,pre,485.16,14.0,135.36,0.0,Digital Native,Midwest,control,92,0,0
5448,post,854.23,17.0,97.88,0.0,Digital Native,Midwest,control,92,1,0
5449,pre,738.15,14.0,120.97,0.0,Dormant Reactivation,Southeast,treatment,56,0,1
5449,post,326.13,12.0,44.510000000000005,1.33,Dormant Reactivation,Southeast,treatment,56,1,1
5450,pre,3376.85,56.0,534.23,0.0,Mainstream,Southeast,treatment,33,0,1
5450,post,1978.49,39.0,560.97,16.84,Mainstream,Southeast,treatment,33,1,1
5451,pre,3999.32,43.0,891.22,0.0,Affluent Frequent,Southwest,treatment,78,0,1
5451,post,4375.36,55.0,1282.01,38.45,Affluent Frequent,Southwest,treatment,78,1,1
5452,pre,3393.84,83.0,953.33,0.0,Digital Native,Northeast,control,6,0,0
5452,post,3557.27,90.0,703.98,0.0,Digital Native,Northeast,control,6,1,0
5453,pre,14.1,1.0,0.0,0.0,Dormant Reactivation,Southeast,control,107,0,0
5453,post,42.68,2.0,0.0,0.0,Dormant Reactivation,Southeast,control,107,1,0
5454,pre,1209.57,32.0,339.33,0.0,Digital Native,Midwest,treatment,71,0,1
5454,post,1730.8,43.0,481.9,14.45,Digital Native,Midwest,treatment,71,1,1
5455,pre,2733.29,25.0,236.68,0.0,Affluent Frequent,Northeast,control,102,0,0
5455,post,1425.91,17.0,579.19,0.0,Affluent Frequent,Northeast,control,102,1,0
5456,pre,2397.6,30.0,728.3299999999999,0.0,Affluent Frequent,Southeast,control,13,0,0
5456,post,2826.37,34.0,619.36,0.0,Affluent Frequent,Southeast,control,13,1,0
5457,pre,767.04,14.0,165.70999999999998,0.0,Mainstream,West,treatment,88,0,1
5457,post,1777.4,22.0,459.05,13.78,Mainstream,West,treatment,88,1,1
5458,pre,131.97,5.0,33.69,0.0,Budget Occasional,West,control,54,0,0
5458,post,559.87,14.0,61.26,0.0,Budget Occasional,West,control,54,1,0
5459,pre,1402.22,26.0,226.45,0.0,Mainstream,Southeast,control,12,0,0
5459,post,963.6999999999999,14.0,116.85,0.0,Mainstream,Southeast,control,12,1,0
5460,pre,1310.23,20.0,433.51,0.0,Affluent Frequent,Southwest,treatment,57,0,1
5460,post,2198.24,32.0,896.09,26.89,Affluent Frequent,Southwest,treatment,57,1,1
5461,pre,520.87,11.0,56.85,0.0,Digital Native,Midwest,treatment,111,0,1
5461,post,1586.6299999999999,32.0,237.46,7.13,Digital Native,Midwest,treatment,111,1,1
5462,pre,314.97,7.0,0.0,0.0,Budget Occasional,West,control,114,0,0
5462,post,168.8,4.0,15.54,0.0,Budget Occasional,West,control,114,1,0
5463,pre,1681.11,17.0,232.21,0.0,Affluent Frequent,Midwest,treatment,38,0,1
5463,post,2412.68,31.0,513.27,15.42,Affluent Frequent,Midwest,treatment,38,1,1
5464,pre,2323.37,63.0,608.85,0.0,Digital Native,West,control,103,0,0
5464,post,2405.27,57.0,691.5699999999999,0.0,Digital Native,West,control,103,1,0
5465,pre,3558.43,77.0,588.79,0.0,Digital Native,Northeast,control,43,0,0
5465,post,2960.36,63.0,805.93,0.0,Digital Native,Northeast,control,43,1,0
5466,pre,838.29,16.0,105.46000000000001,0.0,Mainstream,Southwest,control,68,0,0
5466,post,738.1,16.0,77.4,0.0,Mainstream,Southwest,control,68,1,0
5467,pre,1328.24,26.0,135.65,0.0,Mainstream,Southeast,treatment,95,0,1
5467,post,1809.67,28.0,322.69,9.67,Mainstream,Southeast,treatment,95,1,1
5468,pre,471.68,10.0,85.88,0.0,Budget Occasional,Northeast,treatment,20,0,1
5468,post,146.46,6.0,103.89,3.12,Budget Occasional,Northeast,treatment,20,1,1
5469,pre,925.73,12.0,45.32,0.0,Mainstream,Midwest,control,105,0,0
5469,post,253.03,7.0,37.16,0.0,Mainstream,Midwest,control,105,1,0
5470,pre,998.99,24.0,79.47,0.0,Budget Occasional,Northeast,control,74,0,0
5470,post,494.14,17.0,27.76,0.0,Budget Occasional,Northeast,control,74,1,0
5471,pre,0.0,0.0,0.0,0.0,Budget Occasional,Northeast,control,81,0,0
5471,post,9.67,1.0,0.0,0.0,Budget Occasional,Northeast,control,81,1,0
5472,pre,1428.18,25.0,282.22,0.0,Mainstream,West,control,84,0,0
5472,post,1868.04,25.0,215.26,0.0,Mainstream,West,control,84,1,0
5473,pre,152.36,5.0,29.71,0.0,Budget Occasional,West,treatment,17,0,1
5473,post,59.55,3.0,8.82,0.26,Budget Occasional,West,treatment,17,1,1
5474,pre,7193.74,80.0,1715.62,0.0,Affluent Frequent,Southwest,control,44,0,0
5474,post,7105.6,80.0,1273.79,0.0,Affluent Frequent,Southwest,control,44,1,0
5475,pre,380.85,7.0,41.17,0.0,Digital Native,Southeast,control,43,0,0
5475,post,297.69,6.0,0.0,0.0,Digital Native,Southeast,control,43,1,0
5476,pre,497.2,7.0,83.32,0.0,Mainstream,Southwest,control,85,0,0
5476,post,918.12,15.0,236.94,0.0,Mainstream,Southwest,control,85,1,0
5477,pre,1808.02,23.0,539.0799999999999,0.0,Affluent Frequent,Southwest,control,109,0,0
5477,post,1765.76,21.0,391.98,0.0,Affluent Frequent,Southwest,control,109,1,0
5478,pre,218.75,5.0,0.0,0.0,Budget Occasional,Northeast,treatment,33,0,1
5478,post,463.85,10.0,45.28,1.3599999999999999,Budget Occasional,Northeast,treatment,33,1,1
5479,pre,2054.82,51.0,528.85,0.0,Digital Native,Midwest,treatment,100,0,1
5479,post,1726.09,51.0,578.63,17.36,Digital Native,Midwest,treatment,100,1,1
5480,pre,592.18,7.0,189.01,0.0,Affluent Frequent,Southeast,control,49,0,0
5480,post,376.34999999999997,7.0,265.12,0.0,Affluent Frequent,Southeast,control,49,1,0
5481,pre,207.57,8.0,23.84,0.0,Dormant Reactivation,Southwest,control,70,0,0
5481,post,211.06,8.0,26.84,0.0,Dormant Reactivation,Southwest,control,70,1,0
5482,pre,352.95,11.0,134.45,0.0,Digital Native,Northeast,treatment,64,0,1
5482,post,1847.9,22.0,297.76,8.92,Digital Native,Northeast,treatment,64,1,1
5483,pre,229.56,9.0,94.85,0.0,Budget Occasional,Midwest,control,17,0,0
5483,post,587.45,13.0,32.45,0.0,Budget Occasional,Midwest,control,17,1,0
5484,pre,1595.21,28.0,174.81,0.0,Mainstream,Midwest,control,94,0,0
5484,post,976.93,23.0,150.69,0.0,Mainstream,Midwest,control,94,1,0
5485,pre,6086.88,54.0,1372.63,0.0,Affluent Frequent,West,control,60,0,0
5485,post,7097.73,63.0,1440.11,0.0,Affluent Frequent,West,control,60,1,0
5486,pre,1404.1100000000001,32.0,254.31,0.0,Digital Native,Northeast,control,11,0,0
5486,post,1644.29,35.0,577.35,0.0,Digital Native,Northeast,control,11,1,0
5487,pre,910.31,16.0,113.4,0.0,Mainstream,West,treatment,114,0,1
5487,post,1570.14,29.0,114.55,3.43,Mainstream,West,treatment,114,1,1
5488,pre,3591.99,32.0,855.94,0.0,Affluent Frequent,West,control,53,0,0
5488,post,5488.64,38.0,910.25,0.0,Affluent Frequent,West,control,53,1,0
5489,pre,1091.46,21.0,140.02,0.0,Mainstream,Midwest,treatment,92,0,1
5489,post,1338.55,22.0,185.7,5.57,Mainstream,Midwest,treatment,92,1,1
5490,pre,708.23,14.0,145.16,0.0,Mainstream,Northeast,treatment,25,0,1
5490,post,636.52,12.0,170.26,5.11,Mainstream,Northeast,treatment,25,1,1
5491,pre,119.67,5.0,0.0,0.0,Budget Occasional,West,control,61,0,0
5491,post,171.57999999999998,5.0,58.95,0.0,Budget Occasional,West,control,61,1,0
5492,pre,1729.54,32.0,215.57,0.0,Mainstream,West,treatment,108,0,1
5492,post,2583.88,37.0,378.02,11.34,Mainstream,West,treatment,108,1,1
5493,pre,0.0,0.0,0.0,0.0,Dormant Reactivation,Southeast,control,84,0,0
5493,post,441.81,7.0,23.17,0.0,Dormant Reactivation,Southeast,control,84,1,0
5494,pre,1219.69,26.0,201.76,0.0,Digital Native,Southeast,treatment,57,0,1
5494,post,1165.67,29.0,311.25,9.36,Digital Native,Southeast,treatment,57,1,1
5495,pre,1322.5800000000002,14.0,89.56,0.0,Mainstream,West,control,111,0,0
5495,post,748.3100000000001,12.0,40.21,0.0,Mainstream,West,control,111,1,0
5496,pre,774.8,11.0,102.66,0.0,Mainstream,Northeast,control,25,0,0
5496,post,1682.29,20.0,50.97,0.0,Mainstream,Northeast,control,25,1,0
5497,pre,416.49,8.0,78.39999999999999,0.0,Mainstream,Northeast,treatment,30,0,1
5497,post,764.9300000000001,13.0,186.57999999999998,5.6,Mainstream,Northeast,treatment,30,1,1
5498,pre,338.85,10.0,23.7,0.0,Budget Occasional,Southeast,treatment,48,0,1
5498,post,190.15,10.0,8.84,0.27,Budget Occasional,Southeast,treatment,48,1,1
5499,pre,1570.1399999999999,18.0,113.17,0.0,Mainstream,Midwest,treatment,89,0,1
5499,post,1208.44,25.0,216.22,6.5,Mainstream,Midwest,treatment,89,1,1
5500,pre,962.27,31.0,340.64,0.0,Digital Native,Southeast,treatment,27,0,1
5500,post,658.62,16.0,126.08,3.7800000000000002,Digital Native,Southeast,treatment,27,1,1
5501,pre,111.09,4.0,56.26,0.0,Dormant Reactivation,Southeast,control,51,0,0
5501,post,111.68,3.0,0.0,0.0,Dormant Reactivation,Southeast,control,51,1,0
5502,pre,3958.64,46.0,1722.93,0.0,Affluent Frequent,Midwest,treatment,50,0,1
5502,post,4458.07,58.0,1221.98,36.67,Affluent Frequent,Midwest,treatment,50,1,1
5503,pre,1215.39,33.0,284.45,0.0,Digital Native,Southeast,control,29,0,0
5503,post,1114.98,28.0,237.21,0.0,Digital Native,Southeast,control,29,1,0
5504,pre,3654.69,34.0,539.47,0.0,Affluent Frequent,West,control,33,0,0
5504,post,4085.76,30.0,708.75,0.0,Affluent Frequent,West,control,33,1,0
5505,pre,535.0699999999999,10.0,27.13,0.0,Digital Native,Midwest,control,24,0,0
5505,post,317.0,8.0,31.24,0.0,Digital Native,Midwest,control,24,1,0
5506,pre,123.34,5.0,0.0,0.0,Budget Occasional,West,control,17,0,0
5506,post,642.4300000000001,8.0,0.0,0.0,Budget Occasional,West,control,17,1,0
5507,pre,3060.91,69.0,613.47,0.0,Digital Native,West,control,59,0,0
5507,post,3140.05,76.0,657.97,0.0,Digital Native,West,control,59,1,0
5508,pre,615.52,13.0,0.0,0.0,Budget Occasional,West,control,81,0,0
5508,post,207.34,6.0,18.61,0.0,Budget Occasional,West,control,81,1,0
5509,pre,419.77,10.0,0.0,0.0,Dormant Reactivation,Southeast,control,44,0,0
5509,post,428.05,9.0,121.13,0.0,Dormant Reactivation,Southeast,control,44,1,0
5510,pre,3281.4300000000003,26.0,593.01,0.0,Affluent Frequent,Northeast,control,13,0,0
5510,post,2434.05,21.0,426.15,0.0,Affluent Frequent,Northeast,control,13,1,0
5511,pre,2461.0,59.0,425.72,0.0,Digital Native,Southeast,control,83,0,0
5511,post,2555.32,59.0,610.4,0.0,Digital Native,Southeast,control,83,1,0
5512,pre,1270.67,26.0,194.94,0.0,Digital Native,West,treatment,86,0,1
5512,post,1448.63,25.0,365.29,10.96,Digital Native,West,treatment,86,1,1
5513,pre,3917.4900000000002,40.0,315.29,0.0,Affluent Frequent,Southwest,treatment,88,0,1
5513,post,2935.49,37.0,834.52,25.04,Affluent Frequent,Southwest,treatment,88,1,1
5514,pre,4150.88,45.0,751.56,0.0,Affluent Frequent,Southeast,control,26,0,0
5514,post,3630.67,39.0,504.95,0.0,Affluent Frequent,Southeast,control,26,1,0
5515,pre,270.64,8.0,0.0,0.0,Budget Occasional,Northeast,control,84,0,0
5515,post,254.95999999999998,3.0,17.49,0.0,Budget Occasional,Northeast,control,84,1,0
5516,pre,501.87,6.0,88.44,0.0,Mainstream,Northeast,control,29,0,0
5516,post,294.56,8.0,122.29,0.0,Mainstream,Northeast,control,29,1,0
5517,pre,1330.51,19.0,49.0,0.0,Mainstream,West,treatment,64,0,1
5517,post,2351.11,31.0,143.94,4.32,Mainstream,West,treatment,64,1,1
5518,pre,638.46,11.0,253.36,0.0,Affluent Frequent,West,treatment,32,0,1
5518,post,2217.61,17.0,263.87,7.92,Affluent Frequent,West,treatment,32,1,1
5519,pre,122.01,4.0,0.0,0.0,Budget Occasional,Southwest,treatment,14,0,1
5519,post,264.81,7.0,52.12,1.56,Budget Occasional,Southwest,treatment,14,1,1
5520,pre,448.78,5.0,0.0,0.0,Mainstream,West,treatment,52,0,1
5520,post,420.21,7.0,149.57999999999998,4.49,Mainstream,West,treatment,52,1,1
5521,pre,2554.01,41.0,238.24,0.0,Mainstream,Midwest,treatment,78,0,1
5521,post,1687.28,37.0,414.44,12.43,Mainstream,Midwest,treatment,78,1,1
5522,pre,1029.57,31.0,399.5,0.0,Digital Native,Southeast,treatment,92,0,1
5522,post,860.4,27.0,331.43,9.950000000000001,Digital Native,Southeast,treatment,92,1,1
5523,pre,149.9,7.0,44.230000000000004,0.0,Budget Occasional,Midwest,treatment,43,0,1
5523,post,259.44,8.0,0.0,0.0,Budget Occasional,Midwest,treatment,43,1,1
5524,pre,16.51,2.0,7.53,0.0,Budget Occasional,Southwest,control,63,0,0
5524,post,190.89000000000001,6.0,0.0,0.0,Budget Occasional,Southwest,control,63,1,0
5525,pre,641.7,17.0,283.74,0.0,Digital Native,Southeast,control,88,0,0
5525,post,396.78,10.0,124.3,0.0,Digital Native,Southeast,control,88,1,0
5526,pre,143.87,4.0,24.18,0.0,Budget Occasional,Midwest,treatment,85,0,1
5526,post,23.67,1.0,0.0,0.0,Budget Occasional,Midwest,treatment,85,1,1
5527,pre,483.44000000000005,6.0,0.0,0.0,Dormant Reactivation,Northeast,control,16,0,0
5527,post,607.32,13.0,29.650000000000002,0.0,Dormant Reactivation,Northeast,control,16,1,0
5528,pre,687.73,15.0,180.72,0.0,Mainstream,Southeast,control,8,0,0
