customer_id,period,segment,region,test_group,spend,txns,eligible_spend
4125,post,Digital Native,West,control,1111.76,30.0,269.19
4126,pre,Mainstream,West,treatment,5369.82,79.0,670.59
4126,post,Mainstream,West,treatment,4381.78,67.0,836.64
4127,pre,Affluent Frequent,Northeast,treatment,3022.16,27.0,447.07
4127,post,Affluent Frequent,Northeast,treatment,3204.25,33.0,741.0400000000001
4128,pre,Mainstream,Southwest,treatment,838.12,14.0,71.55000000000001
4128,post,Mainstream,Southwest,treatment,704.79,9.0,155.86
4129,pre,Affluent Frequent,Southeast,control,2979.77,30.0,628.72
4129,post,Affluent Frequent,Southeast,control,3011.85,28.0,698.16
4130,pre,Affluent Frequent,Midwest,treatment,1176.41,9.0,226.93
4130,post,Affluent Frequent,Midwest,treatment,762.05,12.0,273.87
4131,pre,Digital Native,West,control,1109.44,33.0,357.03
4131,post,Digital Native,West,control,1816.54,34.0,241.02
4132,pre,Affluent Frequent,Midwest,control,587.69,9.0,328.6
4132,post,Affluent Frequent,Midwest,control,1804.2,15.0,327.59000000000003
4133,pre,Digital Native,Southeast,treatment,1281.95,32.0,225.04
4133,post,Digital Native,Southeast,treatment,1425.13,38.0,389.96
4134,pre,Affluent Frequent,Northeast,control,2252.52,17.0,396.81000000000006
4134,post,Affluent Frequent,Northeast,control,1615.25,20.0,322.74
4135,pre,Affluent Frequent,West,control,2556.92,26.0,737.53
4135,post,Affluent Frequent,West,control,2764.13,28.0,901.05
4136,pre,Mainstream,Midwest,control,1099.74,22.0,163.05
4136,post,Mainstream,Midwest,control,1201.69,19.0,213.02
4137,pre,Dormant Reactivation,Midwest,control,273.78,5.0,0.0
4137,post,Dormant Reactivation,Midwest,control,274.33,6.0,0.0
4138,pre,Mainstream,Southeast,treatment,972.79,15.0,81.27000000000001
4138,post,Mainstream,Southeast,treatment,543.3499999999999,8.0,63.67
4139,pre,Mainstream,Northeast,treatment,1451.59,22.0,194.05
4139,post,Mainstream,Northeast,treatment,1758.11,24.0,152.2
4140,pre,Affluent Frequent,Southwest,control,4597.08,55.0,1322.12
4140,post,Affluent Frequent,Southwest,control,4352.91,55.0,1577.24
4141,pre,Dormant Reactivation,Northeast,control,265.28,6.0,0.0
4141,post,Dormant Reactivation,Northeast,control,473.51,9.0,34.75
4142,pre,Affluent Frequent,Southwest,control,3173.01,39.0,917.64
4142,post,Affluent Frequent,Southwest,control,2348.16,27.0,496.6
4143,pre,Affluent Frequent,Midwest,treatment,2419.12,27.0,224.68
4143,post,Affluent Frequent,Midwest,treatment,3027.77,33.0,636.0600000000001
4144,pre,Affluent Frequent,West,treatment,3945.52,34.0,945.12
4144,post,Affluent Frequent,West,treatment,3520.19,34.0,1183.75
4145,pre,Mainstream,Southwest,control,1273.54,25.0,132.19
4145,post,Mainstream,Southwest,control,862.1,17.0,114.81
4146,pre,Affluent Frequent,Southwest,treatment,4924.53,61.0,1164.61
4146,post,Affluent Frequent,Southwest,treatment,6180.27,66.0,1444.2
4147,pre,Digital Native,Northeast,control,431.68,9.0,72.83000000000001
4147,post,Digital Native,Northeast,control,342.88,7.0,0.0
4148,pre,Mainstream,West,control,1048.05,20.0,243.58
4148,post,Mainstream,West,control,1292.75,21.0,295.49
4149,pre,Affluent Frequent,Midwest,control,3866.26,36.0,405.8
4149,post,Affluent Frequent,Midwest,control,5481.15,40.0,637.84
4150,pre,Mainstream,Southwest,treatment,156.78,4.0,0.0
4150,post,Mainstream,Southwest,treatment,239.57,5.0,159.13
4151,pre,Mainstream,Southwest,treatment,2447.03,48.0,207.08
4151,post,Mainstream,Southwest,treatment,2597.07,39.0,618.98
4152,pre,Budget Occasional,Northeast,treatment,652.75,11.0,0.0
4152,post,Budget Occasional,Northeast,treatment,735.63,18.0,17.33
4153,pre,Dormant Reactivation,Midwest,control,62.94,2.0,26.86
4153,post,Dormant Reactivation,Midwest,control,137.81,3.0,40.08
4154,pre,Mainstream,West,treatment,2772.12,39.0,362.91
4154,post,Mainstream,West,treatment,2845.63,42.0,221.17
4155,pre,Mainstream,Northeast,treatment,905.56,14.0,168.07
4155,post,Mainstream,Northeast,treatment,1209.99,23.0,275.86
4156,pre,Affluent Frequent,Midwest,control,1490.32,17.0,399.08
4156,post,Affluent Frequent,Midwest,control,1301.98,17.0,208.08
4157,pre,Mainstream,Midwest,control,413.23,8.0,122.63
4157,post,Mainstream,Midwest,control,832.61,12.0,126.11
4158,pre,Mainstream,Northeast,treatment,1171.66,18.0,116.01
4158,post,Mainstream,Northeast,treatment,834.32,14.0,232.93
4159,pre,Affluent Frequent,Midwest,control,1693.81,16.0,305.09000000000003
4159,post,Affluent Frequent,Midwest,control,2396.29,28.0,687.06
4160,pre,Digital Native,Midwest,control,2240.05,56.0,525.26
4160,post,Digital Native,Midwest,control,2596.06,59.0,443.12
4161,pre,Mainstream,Midwest,treatment,2223.63,39.0,212.5
4161,post,Mainstream,Midwest,treatment,1486.6,32.0,223.63
4162,pre,Affluent Frequent,West,treatment,4113.72,42.0,1155.67
4162,post,Affluent Frequent,West,treatment,3514.6,38.0,1055.01
4163,pre,Mainstream,West,treatment,1564.61,30.0,285.35
4163,post,Mainstream,West,treatment,1405.1,24.0,508.31
4164,pre,Budget Occasional,Southeast,control,264.24,5.0,0.0
4164,post,Budget Occasional,Southeast,control,176.35,9.0,10.18
4165,pre,Affluent Frequent,Midwest,control,3845.91,26.0,373.41
4165,post,Affluent Frequent,Midwest,control,4372.61,48.0,1202.73
4166,pre,Affluent Frequent,Northeast,control,3288.95,23.0,877.49
4166,post,Affluent Frequent,Northeast,control,1968.39,23.0,664.59
4167,pre,Dormant Reactivation,Midwest,treatment,314.62,11.0,35.81
4167,post,Dormant Reactivation,Midwest,treatment,304.05,9.0,38.56
4168,pre,Budget Occasional,Northeast,treatment,504.39,14.0,66.82
4168,post,Budget Occasional,Northeast,treatment,294.08,10.0,104.16
4169,pre,Budget Occasional,West,control,254.15,4.0,0.0
4169,post,Budget Occasional,West,control,309.95000000000005,9.0,53.27
4170,pre,Dormant Reactivation,Southwest,control,223.94,5.0,0.0
4170,post,Dormant Reactivation,Southwest,control,310.0,8.0,0.0
4171,pre,Dormant Reactivation,Midwest,control,191.05,8.0,0.0
4171,post,Dormant Reactivation,Midwest,control,445.72,12.0,35.15
4172,pre,Affluent Frequent,West,treatment,954.16,7.0,217.15
4172,post,Affluent Frequent,West,treatment,1418.92,12.0,273.95
4173,pre,Digital Native,West,control,1630.75,44.0,461.89
4173,post,Digital Native,West,control,2032.2,52.0,559.09
4174,pre,Affluent Frequent,Midwest,control,5718.72,58.0,829.12
4174,post,Affluent Frequent,Midwest,control,5278.52,49.0,1057.68
4175,pre,Digital Native,Southeast,treatment,813.84,22.0,343.63
4175,post,Digital Native,Southeast,treatment,935.64,30.0,280.72
4176,pre,Affluent Frequent,West,treatment,3414.4,33.0,560.27
4176,post,Affluent Frequent,West,treatment,3244.06,31.0,353.32
4177,pre,Budget Occasional,Midwest,treatment,770.58,22.0,141.12
4177,post,Budget Occasional,Midwest,treatment,506.29,15.0,131.22
4178,pre,Budget Occasional,West,treatment,465.48,14.0,69.74
4178,post,Budget Occasional,West,treatment,111.07,6.0,17.93
4179,pre,Mainstream,West,control,2012.74,32.0,445.68
4179,post,Mainstream,West,control,2457.19,44.0,416.52
4180,pre,Budget Occasional,Northeast,control,680.17,17.0,25.24
4180,post,Budget Occasional,Northeast,control,797.27,21.0,60.32
4181,pre,Budget Occasional,Midwest,treatment,156.14,6.0,0.0
4181,post,Budget Occasional,Midwest,treatment,298.35,12.0,54.65
4182,pre,Budget Occasional,Northeast,treatment,81.28999999999999,3.0,0.0
4182,post,Budget Occasional,Northeast,treatment,145.87,2.0,0.0
4183,pre,Mainstream,Southeast,treatment,1568.2,26.0,225.07
4183,post,Mainstream,Southeast,treatment,1104.92,15.0,208.57
4184,pre,Mainstream,Southeast,control,1410.47,20.0,187.18
4184,post,Mainstream,Southeast,control,1052.86,22.0,144.28
4185,pre,Mainstream,Midwest,treatment,822.31,15.0,133.69
4185,post,Mainstream,Midwest,treatment,1187.3,14.0,164.97
4186,pre,Budget Occasional,Southeast,control,378.05,15.0,66.53
4186,post,Budget Occasional,Southeast,control,411.91,13.0,18.05
4187,pre,Digital Native,Southeast,treatment,545.61,14.0,98.74
4187,post,Digital Native,Southeast,treatment,1721.92,39.0,334.11
4188,pre,Mainstream,West,treatment,809.6500000000001,13.0,134.5
4188,post,Mainstream,West,treatment,1572.43,18.0,83.61
4189,pre,Budget Occasional,Northeast,treatment,226.26,7.0,66.28999999999999
4189,post,Budget Occasional,Northeast,treatment,501.34,10.0,0.0
4190,pre,Affluent Frequent,Southeast,control,2910.23,38.0,489.05
4190,post,Affluent Frequent,Southeast,control,4267.99,47.0,910.78
4191,pre,Digital Native,Southeast,control,413.74,11.0,29.11
4191,post,Digital Native,Southeast,control,472.57,14.0,29.55
4192,pre,Budget Occasional,Southeast,control,228.87,7.0,61.16
4192,post,Budget Occasional,Southeast,control,185.3,6.0,32.05
4193,pre,Affluent Frequent,Southwest,treatment,3800.87,42.0,616.7
4193,post,Affluent Frequent,Southwest,treatment,3093.49,29.0,435.04
4194,pre,Mainstream,Midwest,control,905.6,10.0,79.25
4194,post,Mainstream,Midwest,control,1063.87,15.0,99.81
4195,pre,Mainstream,West,control,2166.42,28.0,372.09
4195,post,Mainstream,West,control,1844.75,33.0,366.09
4196,pre,Affluent Frequent,Midwest,control,1848.37,24.0,665.97
4196,post,Affluent Frequent,Midwest,control,1601.18,18.0,289.38
4197,pre,Affluent Frequent,West,treatment,6387.84,61.0,1145.48
4197,post,Affluent Frequent,West,treatment,6188.43,67.0,1344.88
4198,pre,Affluent Frequent,Southeast,treatment,3247.68,38.0,502.78
4198,post,Affluent Frequent,Southeast,treatment,2130.08,27.0,439.64
4199,pre,Dormant Reactivation,Southwest,treatment,309.18,11.0,84.93
4199,post,Dormant Reactivation,Southwest,treatment,275.92,6.0,0.0
4200,pre,Digital Native,Midwest,control,2390.34,51.0,401.5
4200,post,Digital Native,Midwest,control,1479.09,41.0,413.94
4201,pre,Affluent Frequent,Southeast,treatment,1558.08,17.0,150.37
4201,post,Affluent Frequent,Southeast,treatment,1891.37,20.0,788.36
4202,pre,Budget Occasional,West,control,455.26,12.0,71.28999999999999
4202,post,Budget Occasional,West,control,526.42,18.0,15.37
4203,pre,Digital Native,West,control,1711.12,38.0,486.73
4203,post,Digital Native,West,control,1201.96,31.0,372.81
4204,pre,Affluent Frequent,Southeast,control,2310.4,32.0,906.51
4204,post,Affluent Frequent,Southeast,control,3048.25,33.0,1082.36
4205,pre,Dormant Reactivation,Northeast,treatment,397.6,8.0,21.14
4205,post,Dormant Reactivation,Northeast,treatment,527.55,12.0,51.91
4206,pre,Mainstream,Northeast,treatment,1600.49,28.0,450.06
4206,post,Mainstream,Northeast,treatment,2413.21,37.0,420.59
4207,pre,Mainstream,West,control,310.68,6.0,59.86
4207,post,Mainstream,West,control,389.39,4.0,25.78
4208,pre,Affluent Frequent,West,control,6976.02,70.0,1350.1
4208,post,Affluent Frequent,West,control,4876.5,50.0,911.54
4209,pre,Mainstream,Northeast,control,4059.21,57.0,357.62
4209,post,Mainstream,Northeast,control,2637.75,42.0,511.07
4210,pre,Budget Occasional,Midwest,treatment,210.58,6.0,0.0
4210,post,Budget Occasional,Midwest,treatment,411.24,7.0,20.31
4211,pre,Affluent Frequent,Southwest,control,2409.64,30.0,582.83
4211,post,Affluent Frequent,Southwest,control,4065.9,47.0,1015.9
4212,pre,Mainstream,Midwest,treatment,321.61,7.0,0.0
4212,post,Mainstream,Midwest,treatment,379.03,8.0,135.46
4213,pre,Affluent Frequent,Midwest,treatment,1821.02,18.0,600.74
4213,post,Affluent Frequent,Midwest,treatment,1237.38,20.0,467.52
4214,pre,Dormant Reactivation,Midwest,control,230.87,5.0,19.1
4214,post,Dormant Reactivation,Midwest,control,378.65,7.0,0.0
4215,pre,Mainstream,Southeast,treatment,1217.21,22.0,286.83
4215,post,Mainstream,Southeast,treatment,757.87,18.0,145.02
4216,pre,Mainstream,Southeast,treatment,359.23,7.0,64.87
4216,post,Mainstream,Southeast,treatment,739.11,14.0,118.06
4217,pre,Affluent Frequent,West,treatment,1014.7,13.0,387.68
4217,post,Affluent Frequent,West,treatment,1656.14,20.0,540.0
4218,pre,Mainstream,Midwest,treatment,358.07,5.0,21.97
4218,post,Mainstream,Midwest,treatment,419.17,6.0,0.0
4219,pre,Mainstream,West,treatment,2802.1,35.0,432.12
4219,post,Mainstream,West,treatment,2222.74,36.0,252.31
4220,pre,Affluent Frequent,Southeast,control,4488.8,43.0,489.07
4220,post,Affluent Frequent,Southeast,control,4578.61,49.0,734.6800000000001
4221,pre,Dormant Reactivation,Northeast,treatment,210.06,3.0,0.0
4221,post,Dormant Reactivation,Northeast,treatment,188.06,4.0,0.0
4222,pre,Digital Native,Northeast,control,2391.48,58.0,519.1800000000001
4222,post,Digital Native,Northeast,control,2245.29,56.0,804.15
4223,pre,Budget Occasional,Southeast,control,373.75,7.0,58.03
4223,post,Budget Occasional,Southeast,control,295.81,10.0,81.28
4224,pre,Mainstream,West,control,575.35,10.0,100.09
4224,post,Mainstream,West,control,575.22,12.0,139.95
4225,pre,Affluent Frequent,Midwest,treatment,1704.88,28.0,794.69
4225,post,Affluent Frequent,Midwest,treatment,2504.14,30.0,162.98
4226,pre,Affluent Frequent,Southeast,control,1931.69,21.0,196.51
4226,post,Affluent Frequent,Southeast,control,1121.29,20.0,472.58
4227,pre,Dormant Reactivation,West,treatment,365.58,5.0,39.52
4227,post,Dormant Reactivation,West,treatment,248.07,7.0,51.68
4228,pre,Budget Occasional,West,treatment,154.12,4.0,0.0
4228,post,Budget Occasional,West,treatment,422.72,8.0,0.0
4229,pre,Digital Native,West,control,1338.43,18.0,192.69
4229,post,Digital Native,West,control,540.71,15.0,159.97
4230,pre,Dormant Reactivation,Midwest,treatment,153.48,5.0,14.34
4230,post,Dormant Reactivation,Midwest,treatment,170.03,6.0,23.06
4231,pre,Digital Native,West,control,1566.88,27.0,220.02
4231,post,Digital Native,West,control,394.37,13.0,98.64
4232,pre,Dormant Reactivation,Southeast,treatment,533.3599999999999,7.0,0.0
4232,post,Dormant Reactivation,Southeast,treatment,305.61,11.0,36.15
4233,pre,Affluent Frequent,West,control,4219.41,46.0,1261.12
4233,post,Affluent Frequent,West,control,6338.37,57.0,1106.66
4234,pre,Digital Native,Southwest,treatment,228.87,8.0,20.92
4234,post,Digital Native,Southwest,treatment,788.17,23.0,152.56
4235,pre,Budget Occasional,Southeast,treatment,319.49,12.0,10.96
4235,post,Budget Occasional,Southeast,treatment,443.27,10.0,24.79
4236,pre,Affluent Frequent,Midwest,control,169.46,3.0,169.46
4236,post,Affluent Frequent,Midwest,control,690.97,9.0,191.04
4237,pre,Dormant Reactivation,Northeast,treatment,145.97,5.0,0.0
4237,post,Dormant Reactivation,Northeast,treatment,458.69,7.0,0.0
4238,pre,Dormant Reactivation,Southeast,control,236.56,6.0,0.0
4238,post,Dormant Reactivation,Southeast,control,214.11,4.0,0.0
4239,pre,Affluent Frequent,Midwest,treatment,4442.41,38.0,807.33
4239,post,Affluent Frequent,Midwest,treatment,3815.19,49.0,1304.76
4240,pre,Digital Native,Midwest,control,218.61,5.0,51.49
4240,post,Digital Native,Midwest,control,133.61,6.0,34.36
4241,pre,Digital Native,Northeast,treatment,342.79,8.0,72.96000000000001
4241,post,Digital Native,Northeast,treatment,1021.67,26.0,257.68
4242,pre,Digital Native,West,control,436.41,14.0,204.09
4242,post,Digital Native,West,control,758.61,12.0,52.45
4243,pre,Budget Occasional,Northeast,control,382.24,13.0,149.68
4243,post,Budget Occasional,Northeast,control,523.74,11.0,0.0
4244,pre,Dormant Reactivation,West,treatment,64.81,2.0,0.0
4244,post,Dormant Reactivation,West,treatment,23.59,1.0,0.0
4245,pre,Dormant Reactivation,West,control,289.79,6.0,0.0
4245,post,Dormant Reactivation,West,control,567.21,7.0,35.82
4246,pre,Affluent Frequent,Northeast,treatment,2642.75,27.0,784.4
4246,post,Affluent Frequent,Northeast,treatment,4509.51,44.0,930.77
4247,pre,Affluent Frequent,Southeast,control,3628.63,41.0,288.46000000000004
4247,post,Affluent Frequent,Southeast,control,2875.95,31.0,527.8
4248,pre,Digital Native,Northeast,control,363.72,9.0,44.75
4248,post,Digital Native,Northeast,control,228.07,9.0,63.9
4249,pre,Mainstream,Southeast,treatment,1589.79,21.0,351.64
4249,post,Mainstream,Southeast,treatment,1172.28,21.0,53.58
4250,pre,Mainstream,West,control,1588.59,25.0,113.58
4250,post,Mainstream,West,control,2426.45,36.0,345.84
4251,pre,Affluent Frequent,Northeast,control,4608.15,45.0,871.65
4251,post,Affluent Frequent,Northeast,control,5109.06,48.0,1269.12
4252,pre,Mainstream,Midwest,control,1617.83,22.0,274.45
4252,post,Mainstream,Midwest,control,924.27,16.0,136.8
4253,pre,Mainstream,Northeast,treatment,1048.9,15.0,76.28999999999999
4253,post,Mainstream,Northeast,treatment,711.11,14.0,164.26
4254,pre,Affluent Frequent,West,control,4529.58,49.0,527.45
4254,post,Affluent Frequent,West,control,5461.01,40.0,1081.51
4255,pre,Affluent Frequent,Northeast,control,4439.81,45.0,858.53
4255,post,Affluent Frequent,Northeast,control,3869.98,45.0,959.04
4256,pre,Mainstream,Northeast,control,1422.32,20.0,173.51
4256,post,Mainstream,Northeast,control,885.23,18.0,185.61
4257,pre,Digital Native,West,control,2011.64,37.0,399.28
4257,post,Digital Native,West,control,2938.97,59.0,873.58
4258,pre,Dormant Reactivation,Midwest,control,328.84,9.0,48.17
4258,post,Dormant Reactivation,Midwest,control,153.2,5.0,38.0
4259,pre,Affluent Frequent,West,treatment,4658.0,41.0,788.1
4259,post,Affluent Frequent,West,treatment,7750.03,68.0,935.14
4260,pre,Dormant Reactivation,Southwest,treatment,169.61,4.0,0.0
4260,post,Dormant Reactivation,Southwest,treatment,218.33,8.0,58.24
4261,pre,Mainstream,Midwest,control,505.29,11.0,130.92000000000002
4261,post,Mainstream,Midwest,control,327.86,8.0,133.05
4262,pre,Budget Occasional,Southeast,control,396.08,9.0,0.0
4262,post,Budget Occasional,Southeast,control,169.37,6.0,41.87
4263,pre,Budget Occasional,Southeast,treatment,170.8,5.0,90.03
4263,post,Budget Occasional,Southeast,treatment,374.52,12.0,12.31
4264,pre,Mainstream,Southeast,control,1919.98,30.0,199.0
4264,post,Mainstream,Southeast,control,2305.64,38.0,264.89
4265,pre,Affluent Frequent,Southwest,control,3365.79,40.0,794.5699999999999
4265,post,Affluent Frequent,Southwest,control,2763.14,29.0,543.41
4266,pre,Budget Occasional,Northeast,treatment,119.84,4.0,0.0
4266,post,Budget Occasional,Northeast,treatment,290.16,6.0,20.47
4267,pre,Digital Native,Southeast,control,780.34,18.0,99.18
4267,post,Digital Native,Southeast,control,1117.5,27.0,258.91
4268,pre,Digital Native,Northeast,treatment,2151.42,53.0,566.28
4268,post,Digital Native,Northeast,treatment,2224.74,46.0,454.15
4269,pre,Budget Occasional,Northeast,control,154.3,5.0,39.55
4269,post,Budget Occasional,Northeast,control,300.09,9.0,48.870000000000005
4270,pre,Mainstream,Northeast,treatment,525.75,8.0,48.33
4270,post,Mainstream,Northeast,treatment,142.39,3.0,36.8
4271,pre,Mainstream,Midwest,treatment,780.96,21.0,247.77
4271,post,Mainstream,Midwest,treatment,818.4100000000001,16.0,129.26
4272,pre,Mainstream,Southeast,treatment,2175.01,42.0,395.85
4272,post,Mainstream,Southeast,treatment,3847.29,60.0,695.5400000000001
4273,pre,Mainstream,Northeast,treatment,2697.79,39.0,276.64
4273,post,Mainstream,Northeast,treatment,1774.99,39.0,222.24
4274,pre,Mainstream,Southeast,control,1216.28,16.0,133.14
4274,post,Mainstream,Southeast,control,1242.53,21.0,118.83
4275,pre,Mainstream,Northeast,control,1974.07,30.0,194.44
4275,post,Mainstream,Northeast,control,1267.48,23.0,233.68
4276,pre,Mainstream,Midwest,control,2413.36,46.0,245.34
4276,post,Mainstream,Midwest,control,3662.61,58.0,422.27
