customer_id,segment,region,group,tenure_months,activity_index
6430,Mainstream,Midwest,control,29,0.8856
6431,Dormant Reactivation,Southwest,control,61,1.3989
6432,Digital Native,West,treatment,116,0.4553
6433,Budget Occasional,Southwest,treatment,44,0.8682
6434,Mainstream,Southwest,control,10,0.8374
6435,Mainstream,Southwest,treatment,26,1.4168
6436,Digital Native,Midwest,treatment,34,0.9181
6437,Mainstream,Southeast,control,51,1.0834
6438,Affluent Frequent,Northeast,treatment,63,0.99
6439,Budget Occasional,Midwest,treatment,31,1.6571
6440,Dormant Reactivation,West,treatment,12,0.6877
6441,Digital Native,Southeast,treatment,31,0.9479
6442,Digital Native,Midwest,treatment,28,0.5411
6443,Mainstream,West,treatment,118,0.3311
6444,Budget Occasional,Southeast,treatment,46,1.4816
6445,Mainstream,Midwest,control,26,1.2232
6446,Budget Occasional,West,treatment,58,0.9372
6447,Dormant Reactivation,West,control,109,0.7292
6448,Affluent Frequent,Southwest,treatment,41,0.8608
6449,Mainstream,Northeast,control,81,1.4862
6450,Digital Native,West,treatment,104,0.9375
6451,Mainstream,West,treatment,113,1.0355
6452,Budget Occasional,Northeast,control,84,0.9005
6453,Affluent Frequent,Southeast,treatment,54,0.8905
6454,Budget Occasional,Northeast,control,70,0.4873
6455,Affluent Frequent,Southeast,treatment,32,0.8366
6456,Mainstream,Midwest,treatment,51,0.4871
6457,Mainstream,Midwest,control,92,0.7156
6458,Affluent Frequent,Southeast,control,116,0.5051
6459,Affluent Frequent,Southeast,treatment,60,1.8493
6460,Mainstream,Northeast,treatment,70,1.3669
6461,Digital Native,West,treatment,82,1.0039
6462,Affluent Frequent,Northeast,treatment,100,1.0653
6463,Mainstream,West,treatment,66,1.3253
6464,Digital Native,Southwest,treatment,59,0.2672
6465,Budget Occasional,West,control,19,1.9318
6466,Digital Native,Northeast,treatment,50,0.6544
6467,Affluent Frequent,West,control,28,0.4201
6468,Budget Occasional,Southeast,treatment,57,1.3105
6469,Dormant Reactivation,Southwest,control,84,0.6337
6470,Affluent Frequent,Northeast,treatment,95,1.6631
6471,Budget Occasional,Southeast,control,10,1.0244
6472,Budget Occasional,Northeast,control,24,1.0771
6473,Budget Occasional,Southwest,treatment,50,0.5853
6474,Mainstream,Northeast,treatment,66,0.6927
6475,Affluent Frequent,Southwest,treatment,103,1.5506
6476,Mainstream,Northeast,control,38,0.3981
6477,Budget Occasional,Northeast,control,73,0.7934
6478,Dormant Reactivation,Southeast,control,29,0.473
6479,Budget Occasional,West,control,39,1.7944
6480,Affluent Frequent,Southeast,control,109,0.7081
6481,Mainstream,Northeast,treatment,20,0.8348
6482,Dormant Reactivation,Midwest,treatment,49,0.733
6483,Digital Native,Southwest,treatment,76,1.3737
6484,Mainstream,Midwest,treatment,10,1.5176
6485,Digital Native,West,control,23,1.0727
6486,Budget Occasional,Southwest,treatment,118,0.8437
6487,Mainstream,Southeast,treatment,68,0.5374
6488,Budget Occasional,West,control,39,0.1314
6489,Digital Native,Midwest,control,104,0.5486
6490,Dormant Reactivation,Southwest,treatment,10,1.0661
6491,Digital Native,Northeast,control,56,1.0356
6492,Digital Native,West,treatment,73,0.9231
6493,Mainstream,Midwest,control,50,0.5397
6494,Dormant Reactivation,West,control,22,0.5634
6495,Mainstream,Southeast,treatment,112,0.6096
6496,Dormant Reactivation,Northeast,treatment,85,1.1872
6497,Affluent Frequent,Midwest,control,72,0.7741
6498,Affluent Frequent,Midwest,control,102,0.8416
6499,Budget Occasional,Southeast,control,116,0.5274
6500,Budget Occasional,Southeast,control,58,0.1449
6501,Dormant Reactivation,Southwest,control,64,0.7956
6502,Mainstream,West,treatment,28,2.0499
6503,Affluent Frequent,Southwest,treatment,35,1.3992
6504,Digital Native,Northeast,treatment,28,1.4193
6505,Affluent Frequent,Northeast,treatment,38,0.5853
6506,Dormant Reactivation,Southeast,treatment,58,0.711
6507,Digital Native,Southeast,treatment,37,0.484
6508,Digital Native,West,treatment,10,0.7347
6509,Dormant Reactivation,West,control,57,1.0613
6510,Mainstream,Northeast,treatment,49,0.8039
6511,Affluent Frequent,Southwest,treatment,109,0.6799
6512,Budget Occasional,Northeast,control,101,0.7327
6513,Mainstream,Northeast,treatment,13,0.529
6514,Mainstream,Northeast,treatment,16,0.8526
6515,Digital Native,Southwest,control,61,0.3022
6516,Mainstream,Midwest,control,24,0.2724
6517,Mainstream,Northeast,treatment,55,1.39
6518,Mainstream,Northeast,treatment,103,0.2955
6519,Affluent Frequent,Southeast,treatment,67,0.4475
6520,Digital Native,Northeast,control,97,0.8358
6521,Dormant Reactivation,Midwest,treatment,3,0.5216
6522,Mainstream,West,treatment,6,1.3725
6523,Budget Occasional,Southeast,treatment,89,1.4458
6524,Affluent Frequent,Northeast,treatment,113,1.0263
6525,Budget Occasional,Southwest,control,60,1.411
6526,Affluent Frequent,West,control,115,0.7595
6527,Digital Native,Southeast,control,22,1.1636
6528,Budget Occasional,Southwest,control,58,0.5273
6529,Digital Native,Southeast,treatment,34,0.4336
6530,Budget Occasional,West,control,49,0.7568
6531,Mainstream,Southwest,control,26,1.4287
6532,Mainstream,Northeast,control,105,0.3929
6533,Affluent Frequent,Northeast,control,38,0.6162
6534,Affluent Frequent,Northeast,treatment,11,1.0986
6535,Mainstream,Southwest,control,42,1.2986
6536,Mainstream,West,treatment,11,1.4786
6537,Mainstream,West,treatment,26,1.5256
6538,Budget Occasional,Southeast,treatment,23,1.0159
6539,Budget Occasional,Northeast,treatment,105,0.8772
6540,Mainstream,Northeast,control,18,1.3561
6541,Budget Occasional,Southwest,control,78,0.5991
6542,Digital Native,Northeast,control,83,1.0932
6543,Digital Native,Southeast,control,31,0.4978
6544,Budget Occasional,West,treatment,85,0.7049
6545,Mainstream,Southeast,control,63,0.8088
6546,Mainstream,West,control,25,0.5331
6547,Mainstream,Southeast,control,97,0.7664
6548,Budget Occasional,Northeast,control,55,1.7779
6549,Dormant Reactivation,West,control,107,0.9324
6550,Affluent Frequent,Midwest,treatment,106,1.5823
6551,Mainstream,West,control,57,1.0731
6552,Dormant Reactivation,Southwest,control,28,0.6594
6553,Affluent Frequent,Northeast,treatment,80,0.8157
6554,Budget Occasional,West,treatment,60,2.033
6555,Affluent Frequent,Midwest,treatment,76,1.2659
6556,Affluent Frequent,Northeast,control,84,1.3255
6557,Affluent Frequent,Southeast,treatment,42,0.3768
6558,Digital Native,Southwest,control,56,0.7949
6559,Budget Occasional,Midwest,control,32,0.4612
6560,Mainstream,Northeast,control,82,0.5539
6561,Budget Occasional,Southeast,treatment,3,1.5744
6562,Budget Occasional,Northeast,control,6,0.5963
6563,Dormant Reactivation,Southeast,control,116,0.2108
6564,Affluent Frequent,Southeast,treatment,6,0.7422
6565,Affluent Frequent,Southwest,treatment,29,0.6859
6566,Mainstream,West,treatment,18,1.719
6567,Budget Occasional,Southwest,control,106,1.7821
6568,Mainstream,Southeast,treatment,64,1.1657
6569,Mainstream,Southeast,treatment,37,0.7447
6570,Mainstream,Northeast,control,46,2.0273
6571,Budget Occasional,Northeast,treatment,31,1.5419
6572,Budget Occasional,West,control,44,1.2284
6573,Digital Native,West,control,90,0.611
6574,Budget Occasional,Midwest,control,54,1.5433
6575,Budget Occasional,Southwest,treatment,85,0.4178
6576,Budget Occasional,Southeast,control,64,0.7945
6577,Affluent Frequent,Midwest,control,88,0.635
6578,Digital Native,West,control,101,1.2005
6579,Affluent Frequent,Southeast,treatment,60,1.0577
6580,Dormant Reactivation,Southeast,control,79,0.8244
6581,Budget Occasional,Southeast,treatment,77,0.52
6582,Digital Native,Northeast,control,77,0.896
6583,Budget Occasional,Northeast,treatment,120,0.8311
6584,Affluent Frequent,Midwest,treatment,42,1.6233
6585,Mainstream,West,treatment,22,0.5572
6586,Dormant Reactivation,Northeast,treatment,20,0.6898
6587,Budget Occasional,Southeast,control,54,0.5629
6588,Affluent Frequent,Midwest,control,14,0.8242
6589,Digital Native,West,treatment,23,1.207
6590,Mainstream,Southeast,control,101,0.7235
6591,Mainstream,Southeast,treatment,85,1.4798
6592,Budget Occasional,Southwest,treatment,20,0.926
6593,Mainstream,Northeast,treatment,107,0.803
6594,Mainstream,West,control,100,0.8517
6595,Budget Occasional,Northeast,control,7,0.8529
6596,Mainstream,Southeast,control,80,1.3742
6597,Mainstream,Midwest,control,58,1.2435
6598,Budget Occasional,Southeast,control,120,0.7843
6599,Digital Native,Midwest,treatment,107,1.2575
6600,Mainstream,Midwest,treatment,54,0.1439
6601,Budget Occasional,Southwest,treatment,104,0.3398
6602,Budget Occasional,Northeast,control,88,0.9967
6603,Mainstream,Midwest,control,75,0.6458
6604,Dormant Reactivation,Northeast,control,8,1.1451
6605,Digital Native,Southeast,treatment,27,0.618
6606,Digital Native,Northeast,control,62,1.0973
6607,Budget Occasional,Midwest,treatment,118,0.6534
6608,Mainstream,Midwest,treatment,32,0.543
6609,Budget Occasional,Southeast,treatment,70,1.0449
6610,Mainstream,West,control,73,1.1013
6611,Digital Native,Southeast,treatment,101,1.3153
6612,Dormant Reactivation,Northeast,treatment,61,0.2373
6613,Mainstream,Northeast,control,53,0.7578
6614,Affluent Frequent,West,control,72,0.6948
6615,Digital Native,Southwest,treatment,76,1.3847
6616,Mainstream,Northeast,treatment,90,0.903
6617,Affluent Frequent,Northeast,treatment,65,1.1187
6618,Dormant Reactivation,Southeast,treatment,12,0.3939
6619,Affluent Frequent,West,treatment,53,0.5505
6620,Digital Native,Southeast,control,51,1.2553
6621,Budget Occasional,West,control,38,0.7913
6622,Dormant Reactivation,Midwest,control,73,0.6716
6623,Mainstream,West,control,72,1.4161
6624,Dormant Reactivation,Southwest,treatment,40,1.4015
6625,Mainstream,Southwest,treatment,53,0.8917
6626,Budget Occasional,West,control,103,1.0806
6627,Budget Occasional,Northeast,treatment,117,0.6537
6628,Affluent Frequent,West,control,27,1.0421
6629,Mainstream,Northeast,control,69,1.9476
6630,Mainstream,Northeast,control,97,0.3863
6631,Affluent Frequent,West,treatment,109,1.4836
6632,Dormant Reactivation,West,treatment,22,0.7075
6633,Affluent Frequent,Southeast,control,117,1.4191
6634,Mainstream,Southeast,treatment,37,0.8342
6635,Dormant Reactivation,West,control,91,1.2923
6636,Mainstream,West,control,10,1.5081
6637,Digital Native,Midwest,control,3,0.66
6638,Budget Occasional,Northeast,control,41,1.0621
6639,Budget Occasional,West,control,95,0.5668
6640,Digital Native,Northeast,control,60,0.8112
6641,Mainstream,Midwest,treatment,71,0.5045
6642,Budget Occasional,Southeast,control,51,0.7199
6643,Mainstream,Southeast,treatment,96,0.7126
6644,Budget Occasional,Southeast,control,118,0.9934
6645,Affluent Frequent,Southeast,control,47,2.0242
6646,Dormant Reactivation,Southeast,treatment,78,1.4625
6647,Digital Native,West,control,57,1.0968
6648,Digital Native,Southeast,control,33,0.9879
6649,Digital Native,West,control,82,1.2981
6650,Digital Native,West,control,12,0.8272
6651,Affluent Frequent,Southeast,control,96,2.8113
6652,Mainstream,Midwest,treatment,10,0.6251
6653,Digital Native,Midwest,treatment,18,1.3302
6654,Dormant Reactivation,Midwest,treatment,82,1.1615
6655,Dormant Reactivation,Southwest,control,18,1.2047
6656,Dormant Reactivation,Southeast,treatment,98,0.597
6657,Affluent Frequent,Northeast,control,119,0.3678
6658,Mainstream,West,control,77,0.7349
6659,Budget Occasional,Southeast,control,34,1.1815
6660,Mainstream,West,treatment,32,0.6365
6661,Digital Native,Northeast,treatment,43,0.5988
6662,Dormant Reactivation,West,treatment,68,0.6852
6663,Affluent Frequent,West,control,36,0.3267
6664,Budget Occasional,Southeast,treatment,52,0.394
6665,Budget Occasional,Midwest,treatment,15,1.4585
6666,Dormant Reactivation,Southeast,control,84,0.616
6667,Budget Occasional,West,treatment,43,0.8425
6668,Dormant Reactivation,Southeast,treatment,20,0.7478
6669,Affluent Frequent,Midwest,control,28,1.0481
6670,Digital Native,Midwest,treatment,4,1.5915
6671,Mainstream,Southwest,control,54,0.2532
6672,Digital Native,Southeast,control,72,0.6906
6673,Dormant Reactivation,West,control,81,0.8787
6674,Digital Native,West,treatment,98,1.2522
6675,Budget Occasional,Northeast,treatment,22,1.7781
6676,Mainstream,West,control,110,0.6291
6677,Budget Occasional,West,treatment,114,1.7689
6678,Affluent Frequent,Southeast,treatment,86,0.7437
6679,Dormant Reactivation,Southwest,treatment,100,0.7595
6680,Digital Native,West,control,105,1.7161
6681,Dormant Reactivation,Southeast,control,36,0.995
6682,Mainstream,Northeast,treatment,90,0.2823
6683,Digital Native,West,treatment,49,1.5333
6684,Mainstream,Southwest,control,31,2.0652
6685,Budget Occasional,West,control,21,0.8929
6686,Dormant Reactivation,Southwest,treatment,71,0.7599
6687,Digital Native,Southeast,treatment,111,0.8778
6688,Affluent Frequent,West,treatment,29,0.4318
6689,Mainstream,Southwest,control,100,0.8079
6690,Budget Occasional,Southeast,treatment,45,1.751
6691,Affluent Frequent,Northeast,treatment,61,1.3497
6692,Digital Native,West,treatment,97,0.4885
6693,Digital Native,Southwest,treatment,4,0.4598
6694,Digital Native,West,treatment,5,0.1136
6695,Mainstream,Southwest,treatment,81,1.1764
6696,Digital Native,Northeast,treatment,77,0.7469
6697,Budget Occasional,West,treatment,18,0.4947
6698,Dormant Reactivation,Southeast,control,60,0.2485
6699,Mainstream,Northeast,treatment,113,1.0843
6700,Affluent Frequent,Midwest,control,86,1.1148
6701,Affluent Frequent,Midwest,control,32,0.7237
6702,Affluent Frequent,Southeast,control,89,0.6515
6703,Budget Occasional,Southeast,treatment,120,0.7107
6704,Affluent Frequent,Northeast,treatment,58,1.0985
6705,Mainstream,Northeast,control,60,0.7281
6706,Mainstream,Midwest,treatment,97,1.1665
6707,Affluent Frequent,Midwest,control,82,0.9436
6708,Dormant Reactivation,Midwest,control,6,0.9574
6709,Budget Occasional,Northeast,treatment,33,0.6943
6710,Dormant Reactivation,Northeast,treatment,78,0.9637
6711,Mainstream,West,control,32,1.3117
6712,Affluent Frequent,Midwest,control,71,1.4488
6713,Mainstream,Northeast,treatment,56,0.5186
6714,Digital Native,Southeast,treatment,86,0.4385
6715,Budget Occasional,Midwest,control,40,1.2439
6716,Budget Occasional,Southwest,control,90,1.5406
6717,Budget Occasional,Midwest,control,61,0.4389
6718,Budget Occasional,Midwest,treatment,49,0.5467
6719,Dormant Reactivation,Midwest,treatment,67,1.0012
6720,Dormant Reactivation,Midwest,treatment,48,0.9487
6721,Mainstream,Southeast,treatment,12,0.8178
6722,Budget Occasional,Midwest,control,109,2.2091
6723,Digital Native,West,control,85,1.0902
6724,Affluent Frequent,Northeast,control,28,1.3002
6725,Mainstream,Northeast,treatment,92,2.3659
6726,Mainstream,Southwest,control,12,0.3657
6727,Budget Occasional,Midwest,treatment,116,1.3379
6728,Digital Native,Midwest,control,83,1.9513
6729,Mainstream,Southeast,control,113,1.2527
6730,Dormant Reactivation,West,control,20,1.1259
6731,Dormant Reactivation,Midwest,control,64,1.0521
6732,Dormant Reactivation,Southeast,control,101,2.2504
6733,Budget Occasional,Northeast,control,90,1.1834
6734,Digital Native,Southeast,control,39,1.1222
6735,Mainstream,Southwest,treatment,102,0.8022
6736,Affluent Frequent,Southeast,treatment,23,1.2415
6737,Mainstream,West,control,117,0.6489
6738,Digital Native,Southeast,control,84,2.3794
6739,Digital Native,Southwest,treatment,32,1.0936
6740,Mainstream,Southeast,control,120,1.1298
6741,Mainstream,Southeast,control,48,1.4145
6742,Mainstream,Midwest,control,112,0.6457
6743,Affluent Frequent,Southeast,control,12,1.6928
6744,Budget Occasional,West,control,103,0.6378
6745,Mainstream,Southeast,treatment,45,2.2817
6746,Dormant Reactivation,Northeast,control,92,1.7075
6747,Budget Occasional,Southeast,treatment,43,1.6729
6748,Budget Occasional,Northeast,control,89,1.2771
6749,Budget Occasional,Northeast,control,108,1.0667
6750,Digital Native,West,treatment,29,0.6815
6751,Dormant Reactivation,Midwest,treatment,74,0.6617
6752,Budget Occasional,Southeast,treatment,35,0.7103
6753,Dormant Reactivation,Southeast,control,55,1.3109
6754,Dormant Reactivation,West,treatment,62,0.5059
6755,Affluent Frequent,Southwest,treatment,83,0.8243
6756,Digital Native,Southeast,control,120,1.1841
6757,Budget Occasional,Northeast,control,71,0.8668
6758,Mainstream,Midwest,control,61,0.585
6759,Budget Occasional,Southeast,treatment,56,0.6727
6760,Digital Native,Midwest,treatment,72,0.946
6761,Mainstream,West,control,102,0.4701
6762,Dormant Reactivation,Southeast,treatment,72,0.5082
6763,Budget Occasional,West,treatment,41,0.6366
6764,Budget Occasional,Northeast,control,71,1.5505
6765,Mainstream,Midwest,control,43,0.4171
6766,Dormant Reactivation,Midwest,control,71,0.5528
6767,Mainstream,Midwest,treatment,3,0.705
6768,Affluent Frequent,Midwest,treatment,58,0.8741
6769,Mainstream,Southeast,control,77,1.2953
6770,Affluent Frequent,Northeast,treatment,90,0.4546
6771,Mainstream,Southwest,control,60,0.5757
6772,Affluent Frequent,Northeast,control,114,0.5067
6773,Affluent Frequent,Midwest,treatment,113,1.6747
6774,Dormant Reactivation,West,treatment,18,0.6828
6775,Dormant Reactivation,West,treatment,87,0.8047
6776,Budget Occasional,Midwest,control,118,0.9417
6777,Mainstream,Northeast,control,88,1.2244
6778,Mainstream,Northeast,treatment,41,0.4072
6779,Mainstream,Midwest,control,48,1.8563
6780,Digital Native,Northeast,control,19,1.3883
6781,Mainstream,Southeast,treatment,92,1.6774
6782,Mainstream,Northeast,treatment,36,0.6731
6783,Budget Occasional,West,treatment,101,1.2397
6784,Budget Occasional,Midwest,control,4,0.3083
6785,Digital Native,Southwest,treatment,104,1.537
6786,Budget Occasional,West,treatment,114,0.2965
6787,Digital Native,Northeast,control,83,1.4312
6788,Mainstream,West,treatment,32,1.1827
6789,Mainstream,Southeast,control,44,0.2692
6790,Digital Native,West,control,77,0.8747
6791,Mainstream,Northeast,control,35,0.3482
6792,Affluent Frequent,Southeast,treatment,101,1.3987
6793,Digital Native,West,control,118,0.9988
6794,Mainstream,Northeast,treatment,43,1.4512
6795,Mainstream,Southeast,treatment,66,0.2949
